timestamp,signal_timestamp,tf,side,signal_price,entry_price,tp,sl,atr,direction,trend,momentum
2026-04-02 16:14:59.999,2026-04-02 16:14:59.999,15m,SHORT,67017.6,66941.7,66501.48,67590.74,282.19,up,bearish,exhaustion_up
2026-04-02 16:29:59.999,2026-04-02 16:29:59.999,15m,SHORT,66994.2,67017.6,66588.43,67650.34,275.11,up,bearish,inside_bearish_weak
2026-04-02 16:59:59.999,2026-04-02 16:59:59.999,15m,SHORT,66943.2,66928.3,66517.43,67534.07,263.38,up,bearish,breakout_down_weak
2026-04-02 17:29:59.999,2026-04-02 17:29:59.999,15m,SHORT,67017.9,66856.8,66464.71,67434.88,251.34,up,bearish,breakout_up_strong
2026-04-02 17:59:59.999,2026-04-02 17:59:59.999,15m,SHORT,66906.3,67001.0,66625.7,67554.33,240.58,up,bearish,breakout_down_strong
2026-04-02 18:14:59.999,2026-04-02 18:14:59.999,15m,SHORT,66790.0,66906.4,66544.07,67440.61,232.26,up,bearish,breakout_down_weak
2026-04-02 18:29:59.999,2026-04-02 18:29:59.999,15m,SHORT,66802.3,66790.0,66418.77,67337.32,237.97,up,bearish,trend_continuation_up
2026-04-02 19:14:59.999,2026-04-02 19:14:59.999,15m,SHORT,66869.5,66910.7,66568.75,67414.86,219.2,up,bearish,breakout_up_weak
2026-04-02 19:29:59.999,2026-04-02 19:29:59.999,15m,SHORT,66875.6,66869.6,66538.03,67358.45,212.54,up,bearish,breakout_up_strong
2026-04-02 19:59:59.999,2026-04-02 19:59:59.999,15m,SHORT,66954.0,66947.2,66631.2,67413.09,202.56,up,bearish,exhaustion_down
2026-04-05 20:14:59.999,2026-04-05 20:14:59.999,15m,LONG,68577.9,68313.0,68566.06,67862.63,214.46,up,bullish,exhaustion_up
2026-04-05 20:29:59.999,2026-04-05 20:29:59.999,15m,LONG,68772.1,68577.9,68842.22,68107.5,224.0,up,bullish,breakout_up_strong
2026-04-05 20:44:59.999,2026-04-05 20:44:59.999,15m,LONG,68923.7,68772.0,69049.35,68278.41,235.04,up,bullish,breakout_up_strong
2026-04-05 20:59:59.999,2026-04-05 20:59:59.999,15m,LONG,68997.9,68923.8,69210.51,68413.55,242.98,up,bullish,exhaustion_up
2026-04-05 21:29:59.999,2026-04-05 21:29:59.999,15m,LONG,69150.8,69205.2,69514.05,68655.55,261.74,up,bullish,exhaustion_up
2026-04-05 21:44:59.999,2026-04-05 21:44:59.999,15m,LONG,69282.5,69150.9,69460.43,68600.04,262.31,up,bullish,breakout_down_weak
2026-04-05 22:14:59.999,2026-04-05 22:14:59.999,15m,LONG,68816.1,69051.9,69369.29,68487.06,268.97,up,bullish,breakout_down_weak
2026-04-05 22:59:59.999,2026-04-05 22:59:59.999,15m,LONG,68782.9,68772.1,69075.4,68232.32,257.04,up,bullish,exhaustion_up
2026-04-05 23:59:59.999,2026-04-05 23:59:59.999,15m,LONG,69183.6,69187.0,69495.01,68638.85,261.02,up,bullish,inside_bullish_weak
2026-04-06 00:29:59.999,2026-04-06 00:29:59.999,15m,LONG,69151.4,69099.6,69385.61,68590.59,242.39,up,bullish,breakout_down_weak
2026-04-06 00:44:59.999,2026-04-06 00:44:59.999,15m,LONG,69092.8,69151.4,69429.43,68656.61,235.61,up,bullish,inside_bullish_weak
2026-04-06 01:14:59.999,2026-04-06 01:14:59.999,15m,LONG,69039.0,69092.3,69352.81,68628.68,220.77,up,bullish,breakout_up_strong
2026-04-06 01:29:59.999,2026-04-06 01:29:59.999,15m,LONG,68971.7,69039.0,69298.3,68577.54,219.74,up,bullish,trend_continuation_down
2026-04-06 01:44:59.999,2026-04-06 01:44:59.999,15m,LONG,69147.1,68971.7,69221.04,68527.96,211.31,up,bullish,breakout_up_strong
2026-04-06 01:59:59.999,2026-04-06 01:59:59.999,15m,LONG,69107.6,69147.0,69397.16,68701.8,212.0,up,bullish,breakout_down_weak
2026-04-06 02:14:59.999,2026-04-06 02:14:59.999,15m,LONG,69129.2,69107.6,69347.22,68681.15,203.07,up,bullish,inside_bullish_weak
2026-04-06 03:59:59.999,2026-04-06 03:59:59.999,15m,LONG,68958.7,68904.3,69141.67,68481.86,201.16,up,bullish,breakout_up_strong
2026-04-06 05:14:59.999,2026-04-06 05:14:59.999,15m,LONG,69144.0,69089.8,69327.26,68667.19,201.24,up,bullish,bullish_pressure
2026-04-06 06:29:59.999,2026-04-06 06:29:59.999,15m,LONG,69899.9,69604.0,69854.88,69157.52,212.61,up,bullish,breakout_up_strong
2026-04-06 07:14:59.999,2026-04-06 07:14:59.999,15m,LONG,69784.0,69699.4,69987.34,69186.96,244.02,up,bullish,breakout_up_strong
2026-04-06 07:29:59.999,2026-04-06 07:29:59.999,15m,LONG,69730.2,69784.0,70062.14,69289.01,235.71,up,bullish,breakout_down_weak
2026-04-06 07:44:59.999,2026-04-06 07:44:59.999,15m,LONG,69851.0,69730.1,70000.74,69248.45,229.36,up,bullish,trend_continuation_up
2026-04-06 07:59:59.999,2026-04-06 07:59:59.999,15m,LONG,69739.2,69851.1,70124.98,69363.68,232.1,up,bullish,breakout_down_weak
2026-04-06 08:14:59.999,2026-04-06 08:14:59.999,15m,LONG,69640.0,69739.2,70009.12,69258.83,228.75,up,bullish,trend_continuation_down
2026-04-06 09:29:59.999,2026-04-06 09:29:59.999,15m,LONG,69433.5,69449.9,69689.54,69023.42,203.09,up,bullish,breakout_up_strong
2026-04-06 11:29:59.999,2026-04-06 11:29:59.999,15m,LONG,69512.8,69316.2,69584.54,68838.65,227.4,up,bullish,breakout_up_strong
2026-04-06 11:59:59.999,2026-04-06 11:59:59.999,15m,LONG,69620.0,69425.4,69724.65,68892.84,253.6,up,bullish,trend_continuation_down
2026-04-06 12:14:59.999,2026-04-06 12:14:59.999,15m,LONG,69667.4,69620.0,69931.41,69065.79,263.91,up,bullish,exhaustion_up
2026-04-06 13:44:59.999,2026-04-06 13:44:59.999,15m,LONG,70097.7,69863.7,70158.33,69339.35,249.69,up,bullish,trend_continuation_up
2026-04-06 14:14:59.999,2026-04-06 14:14:59.999,15m,LONG,69309.9,69759.2,70086.01,69177.58,276.96,up,bullish,breakout_down_weak
2026-04-06 14:44:59.999,2026-04-06 14:44:59.999,15m,LONG,69429.6,69499.0,69846.7,68880.22,294.66,up,bullish,exhaustion_up
2026-04-06 14:59:59.999,2026-04-06 14:59:59.999,15m,LONG,69540.6,69429.5,69769.09,68825.14,287.79,up,bullish,trend_continuation_up
2026-04-06 15:59:59.999,2026-04-06 15:59:59.999,15m,LONG,69852.9,69741.4,70069.39,69157.69,277.96,up,bullish,exhaustion_down
2026-04-06 16:44:59.999,2026-04-06 16:44:59.999,15m,LONG,69723.3,69805.4,70123.58,69239.14,269.65,up,bullish,bearish_pressure
2026-04-06 17:29:59.999,2026-04-06 17:29:59.999,15m,LONG,69918.1,69724.9,70016.61,69205.75,247.21,up,bullish,breakout_up_strong
2026-04-06 18:14:59.999,2026-04-06 18:14:59.999,15m,LONG,69690.6,69779.5,70045.7,69305.75,225.59,up,bullish,breakout_down_weak
2026-04-06 18:29:59.999,2026-04-06 18:29:59.999,15m,LONG,69622.6,69690.6,69949.93,69229.08,219.77,up,bullish,bearish_pressure
2026-04-06 18:44:59.999,2026-04-06 18:44:59.999,15m,LONG,69400.4,69622.6,69872.71,69177.48,211.96,up,bullish,breakout_down_weak
2026-04-06 18:59:59.999,2026-04-06 18:59:59.999,15m,LONG,69476.5,69401.5,69653.22,68953.53,213.32,up,bullish,breakout_up_strong
2026-04-06 19:44:59.999,2026-04-06 19:44:59.999,15m,LONG,69196.7,69333.0,69578.52,68896.06,208.07,up,bullish,breakout_down_weak
2026-04-06 20:14:59.999,2026-04-06 20:14:59.999,15m,LONG,68565.1,68777.0,69037.57,68313.27,220.82,down,bullish,breakout_down_weak
2026-04-06 20:29:59.999,2026-04-06 20:29:59.999,15m,LONG,68498.4,68565.1,68854.3,68050.42,245.09,down,bullish,inside_bullish_weak
2026-04-06 20:44:59.999,2026-04-06 20:44:59.999,15m,LONG,68751.3,68498.3,68783.53,67990.68,241.72,down,bullish,breakout_up_weak
2026-04-06 20:59:59.999,2026-04-06 20:59:59.999,15m,LONG,68817.9,68751.3,69048.0,68223.28,251.44,down,bullish,exhaustion_up
2026-04-06 21:14:59.999,2026-04-06 21:14:59.999,15m,LONG,68912.4,68817.9,69104.65,68307.59,243.01,down,bullish,breakout_up_weak
2026-04-06 21:29:59.999,2026-04-06 21:29:59.999,15m,LONG,68902.4,68912.5,69207.89,68386.81,250.33,down,bullish,inside_bullish_weak
2026-04-06 21:59:59.999,2026-04-06 21:59:59.999,15m,LONG,68738.7,68749.5,69048.57,68217.26,253.45,down,bullish,breakout_up_strong
2026-04-06 22:29:59.999,2026-04-06 22:29:59.999,15m,LONG,68692.6,68554.9,68846.11,68036.64,246.79,down,bullish,breakout_up_strong
2026-04-06 22:44:59.999,2026-04-06 22:44:59.999,15m,LONG,68599.5,68692.6,68990.27,68162.85,252.26,down,bullish,trend_continuation_up
2026-04-06 22:59:59.999,2026-04-06 22:59:59.999,15m,LONG,68363.9,68599.5,68894.92,68073.75,250.36,down,bullish,breakout_down_strong
2026-04-06 23:14:59.999,2026-04-06 23:14:59.999,15m,LONG,68390.6,68363.9,68665.56,67827.06,255.64,down,bullish,inside_bullish_weak
2026-04-06 23:44:59.999,2026-04-06 23:44:59.999,15m,LONG,68586.0,68543.5,68835.44,68023.95,247.4,down,bullish,breakout_down_weak
2026-04-07 00:14:59.999,2026-04-07 00:14:59.999,15m,LONG,68645.0,68640.3,68921.29,68140.24,238.12,down,bullish,breakout_up_weak
2026-04-07 00:44:59.999,2026-04-07 00:44:59.999,15m,LONG,68764.0,68745.0,69010.08,68273.24,224.65,down,bullish,inside_bearish_weak
2026-04-07 01:14:59.999,2026-04-07 01:14:59.999,15m,LONG,68637.6,68746.4,68986.88,68318.42,203.8,down,bullish,breakout_down_strong
2026-04-07 01:59:59.999,2026-04-07 01:59:59.999,15m,LONG,68819.3,68822.0,69060.59,68397.39,202.19,down,bullish,breakout_up_strong
2026-04-07 07:59:59.999,2026-04-07 07:59:59.999,15m,LONG,68196.0,68440.1,68682.52,68008.67,205.44,down,bullish,breakout_down_weak
2026-04-07 08:14:59.999,2026-04-07 08:14:59.999,15m,LONG,68309.3,68196.1,68446.42,67750.61,212.14,down,bullish,breakout_down_weak
2026-04-07 16:29:59.999,2026-04-07 16:29:59.999,15m,LONG,68547.9,68422.0,68702.81,67922.26,237.97,down,bullish,breakout_up_strong
2026-04-07 16:44:59.999,2026-04-07 16:44:59.999,15m,LONG,68478.4,68547.9,68839.45,68029.05,247.07,down,bullish,breakout_down_strong
2026-04-07 16:59:59.999,2026-04-07 16:59:59.999,15m,LONG,68975.9,68478.5,68759.82,67977.85,238.4,down,bullish,breakout_up_strong
2026-04-07 17:14:59.999,2026-04-07 17:14:59.999,15m,LONG,69399.8,68975.9,69288.33,68419.89,264.77,up,bullish,breakout_up_strong
2026-04-07 17:29:59.999,2026-04-07 17:29:59.999,15m,LONG,69325.8,69399.8,69734.08,68804.89,283.29,up,bullish,breakout_down_weak
2026-04-07 17:44:59.999,2026-04-07 17:44:59.999,15m,LONG,69264.1,69325.7,69654.69,68740.21,278.81,up,bullish,exhaustion_up
2026-04-07 17:59:59.999,2026-04-07 17:59:59.999,15m,LONG,69285.2,69264.0,69588.13,68687.16,274.68,up,bullish,breakout_down_weak
2026-04-07 18:29:59.999,2026-04-07 18:29:59.999,15m,LONG,69561.0,69949.9,70320.09,69291.08,313.72,up,bullish,breakout_down_weak
2026-04-07 18:59:59.999,2026-04-07 18:59:59.999,15m,LONG,69886.7,69879.9,70269.78,69186.04,330.41,up,bullish,exhaustion_up
2026-04-07 19:29:59.999,2026-04-07 19:29:59.999,15m,LONG,70380.1,70261.9,70677.68,69521.96,352.35,up,bullish,trend_continuation_down
2026-04-07 19:44:59.999,2026-04-07 19:44:59.999,15m,LONG,70726.2,70380.0,70790.26,69649.88,347.68,up,bullish,breakout_up_strong
2026-04-07 20:59:59.999,2026-04-07 20:59:59.999,15m,LONG,71890.2,71989.3,72611.2,70882.52,527.04,up,bullish,breakout_up_strong
2026-04-07 21:14:59.999,2026-04-07 21:14:59.999,15m,LONG,71930.0,71890.2,72497.17,70809.99,514.38,up,bullish,exhaustion_up
2026-04-07 22:14:59.999,2026-04-07 22:14:59.999,15m,LONG,71654.2,71681.9,72221.25,70722.04,457.08,up,bullish,trend_continuation_down
2026-04-07 22:44:59.999,2026-04-07 22:44:59.999,15m,LONG,71440.7,71449.9,71956.44,70548.42,429.27,up,bullish,bullish_pressure
2026-04-07 23:44:59.999,2026-04-07 23:44:59.999,15m,LONG,71276.7,71428.1,71878.86,70625.89,382.0,up,bullish,breakout_down_weak
2026-04-07 23:59:59.999,2026-04-07 23:59:59.999,15m,LONG,71330.0,71276.7,71717.8,70491.68,373.82,up,bullish,breakout_up_strong
2026-04-08 00:14:59.999,2026-04-08 00:14:59.999,15m,LONG,71259.9,71329.9,71748.32,70585.25,354.59,up,bullish,breakout_up_strong
2026-04-08 01:14:59.999,2026-04-08 01:14:59.999,15m,LONG,71486.0,71259.7,71615.8,70625.97,301.78,up,bullish,breakout_up_strong
2026-04-08 01:29:59.999,2026-04-08 01:29:59.999,15m,LONG,71534.3,71486.0,71839.59,70856.74,299.65,up,bullish,exhaustion_up
2026-04-08 02:14:59.999,2026-04-08 02:14:59.999,15m,LONG,71633.0,71528.6,71845.73,70964.21,268.76,up,bullish,bullish_pressure
2026-04-08 02:44:59.999,2026-04-08 02:44:59.999,15m,LONG,71668.2,71680.3,71977.17,71151.98,251.58,up,bullish,exhaustion_up
2026-04-08 04:29:59.999,2026-04-08 04:29:59.999,15m,LONG,71780.0,71729.7,71986.49,71272.7,217.62,up,bullish,exhaustion_down
2026-04-08 05:14:59.999,2026-04-08 05:14:59.999,15m,LONG,71681.3,71612.1,71853.51,71182.48,204.58,up,bullish,breakout_up_strong
2026-04-08 05:29:59.999,2026-04-08 05:29:59.999,15m,LONG,71724.0,71681.3,71920.54,71255.53,202.75,up,bullish,breakout_up_strong
2026-04-08 10:29:59.999,2026-04-08 10:29:59.999,15m,LONG,72449.9,72590.4,72879.74,72075.48,245.2,up,bullish,exhaustion_up
2026-04-08 10:44:59.999,2026-04-08 10:44:59.999,15m,LONG,71640.7,72450.0,72758.95,71900.17,261.82,up,bullish,breakout_down_weak
2026-04-08 10:59:59.999,2026-04-08 10:59:59.999,15m,LONG,71563.2,71640.6,72007.39,70987.85,310.84,up,bullish,breakout_up_strong
2026-04-08 11:14:59.999,2026-04-08 11:14:59.999,15m,LONG,71472.6,71563.2,71945.04,70883.65,323.6,up,bullish,exhaustion_up
2026-04-08 11:29:59.999,2026-04-08 11:29:59.999,15m,LONG,71424.2,71472.6,71865.37,70773.61,332.85,up,bullish,exhaustion_up
2026-04-08 11:59:59.999,2026-04-08 11:59:59.999,15m,LONG,70888.0,71052.8,71462.69,70323.34,347.36,up,bullish,exhaustion_down
2026-04-08 12:44:59.999,2026-04-08 12:44:59.999,15m,LONG,71157.6,71151.5,71552.57,70437.74,339.89,up,bullish,exhaustion_down
2026-04-08 13:59:59.999,2026-04-08 13:59:59.999,15m,LONG,71560.9,71416.7,71769.51,70788.82,298.99,up,bullish,breakout_up_strong
2026-04-08 14:14:59.999,2026-04-08 14:14:59.999,15m,LONG,71744.3,71561.0,71911.11,70937.92,296.71,up,bullish,trend_continuation_up
2026-04-08 15:14:59.999,2026-04-08 15:14:59.999,15m,LONG,71670.5,71847.5,72180.41,71255.03,282.13,up,bullish,exhaustion_down
2026-04-08 15:44:59.999,2026-04-08 15:44:59.999,15m,LONG,71265.3,71355.5,71699.87,70742.65,291.83,up,bullish,breakout_up_strong
2026-04-08 16:29:59.999,2026-04-08 16:29:59.999,15m,LONG,71086.2,71235.3,71580.92,70620.21,292.9,down,bullish,inside_bearish_weak
2026-04-08 16:44:59.999,2026-04-08 16:44:59.999,15m,LONG,71263.5,71086.2,71421.57,70489.35,284.22,down,bullish,inside_bullish_weak
2026-04-08 16:59:59.999,2026-04-08 16:59:59.999,15m,LONG,71283.0,71263.6,71600.53,70663.97,285.54,down,bullish,breakout_up_weak
2026-04-08 17:29:59.999,2026-04-08 17:29:59.999,15m,LONG,71399.7,71397.6,71709.79,70842.0,264.57,down,bullish,breakout_up_strong
2026-04-08 18:14:59.999,2026-04-08 18:14:59.999,15m,LONG,71476.4,71337.0,71618.8,70835.5,238.81,down,bullish,breakout_down_strong
2026-04-08 18:44:59.999,2026-04-08 18:44:59.999,15m,LONG,71504.1,71627.2,71911.53,71121.19,240.96,up,bullish,breakout_down_weak
2026-04-08 18:59:59.999,2026-04-08 18:59:59.999,15m,LONG,71509.5,71504.1,71784.72,71004.68,237.82,up,bullish,bullish_pressure
2026-04-08 19:29:59.999,2026-04-08 19:29:59.999,15m,LONG,71134.6,71414.8,71682.9,70937.67,227.2,down,bullish,breakout_down_weak
2026-04-08 19:44:59.999,2026-04-08 19:44:59.999,15m,LONG,71208.1,71134.7,71411.89,70641.4,234.9,down,bullish,trend_continuation_up
2026-04-08 19:59:59.999,2026-04-08 19:59:59.999,15m,LONG,71024.3,71208.1,71490.33,70705.83,239.17,down,bullish,trend_continuation_up
2026-04-08 20:14:59.999,2026-04-08 20:14:59.999,15m,LONG,71131.5,71024.2,71305.32,70523.91,238.23,down,bullish,breakout_down_weak
2026-04-08 20:29:59.999,2026-04-08 20:29:59.999,15m,LONG,70995.3,71131.6,71417.79,70622.29,242.53,down,bullish,bearish_pressure
2026-04-08 20:44:59.999,2026-04-08 20:44:59.999,15m,LONG,71047.1,70995.3,71288.29,70473.89,248.29,down,bullish,exhaustion_down
2026-04-08 20:59:59.999,2026-04-08 20:59:59.999,15m,LONG,71038.1,71047.0,71333.9,70536.41,243.14,down,bullish,breakout_up_strong
2026-04-08 21:29:59.999,2026-04-08 21:29:59.999,15m,LONG,70891.1,70970.7,71239.72,70491.93,227.98,down,bullish,breakout_down_weak
2026-04-08 21:44:59.999,2026-04-08 21:44:59.999,15m,LONG,70782.3,70891.2,71154.18,70423.19,222.86,down,bullish,breakout_down_weak
2026-04-08 21:59:59.999,2026-04-08 21:59:59.999,15m,LONG,70779.0,70782.4,71042.3,70319.87,220.25,down,bullish,breakout_down_weak
2026-04-08 22:29:59.999,2026-04-08 22:29:59.999,15m,LONG,70591.5,70634.8,70911.82,70141.8,234.76,down,bullish,bearish_pressure
2026-04-08 22:59:59.999,2026-04-08 22:59:59.999,15m,LONG,70900.0,70730.3,71009.08,70234.17,236.25,down,bullish,breakout_up_weak
2026-04-08 23:14:59.999,2026-04-08 23:14:59.999,15m,LONG,70801.1,70899.9,71181.86,70398.11,238.95,down,bullish,breakout_down_weak
2026-04-08 23:29:59.999,2026-04-08 23:29:59.999,15m,LONG,70989.5,70801.4,71079.9,70305.76,236.02,down,bullish,trend_continuation_up
2026-04-08 23:44:59.999,2026-04-08 23:44:59.999,15m,LONG,71013.2,70989.5,71270.54,70489.35,238.17,down,bullish,inside_bullish_weak
2026-04-09 00:14:59.999,2026-04-09 00:14:59.999,15m,LONG,70955.5,71029.6,71304.63,70540.15,233.07,down,bullish,bullish_pressure
2026-04-09 00:29:59.999,2026-04-09 00:29:59.999,15m,LONG,70882.6,70955.5,71226.47,70473.27,229.63,down,bullish,exhaustion_down
2026-04-09 00:59:59.999,2026-04-09 00:59:59.999,15m,LONG,70961.2,70875.9,71130.43,70422.92,215.7,down,bullish,breakout_up_weak
2026-04-09 01:14:59.999,2026-04-09 01:14:59.999,15m,LONG,70880.4,70961.2,71214.75,70509.96,214.88,down,bullish,exhaustion_down
2026-04-09 01:29:59.999,2026-04-09 01:29:59.999,15m,LONG,70820.1,70880.4,71126.47,70442.48,208.53,down,bullish,exhaustion_down
2026-04-09 01:44:59.999,2026-04-09 01:44:59.999,15m,LONG,70843.1,70820.1,71060.12,70392.94,203.41,down,bullish,breakout_up_strong
2026-04-09 11:59:59.999,2026-04-09 11:59:59.999,15m,LONG,71083.5,70849.6,71103.85,70397.12,215.47,down,bullish,breakout_up_strong
2026-04-09 12:14:59.999,2026-04-09 12:14:59.999,15m,LONG,71300.5,71083.4,71351.09,70607.0,226.86,down,bullish,breakout_down_weak
2026-04-09 12:29:59.999,2026-04-09 12:29:59.999,15m,LONG,71302.2,71300.5,71586.62,70791.31,242.47,down,bullish,breakout_up_weak
2026-04-09 13:14:59.999,2026-04-09 13:14:59.999,15m,LONG,72138.0,72108.0,72463.83,71474.74,301.55,up,bullish,trend_continuation_up
2026-04-09 13:59:59.999,2026-04-09 13:59:59.999,15m,LONG,72048.0,71933.0,72296.9,71285.38,308.39,up,bullish,trend_continuation_down
2026-04-09 14:14:59.999,2026-04-09 14:14:59.999,15m,LONG,72442.6,72048.1,72416.66,71392.2,312.33,up,bullish,breakout_up_strong
2026-04-09 15:29:59.999,2026-04-09 15:29:59.999,15m,LONG,71869.5,71857.0,72256.38,71146.23,338.46,up,bullish,inside_bullish_weak
2026-04-09 16:29:59.999,2026-04-09 16:29:59.999,15m,LONG,71785.0,71993.3,72360.18,71340.39,310.91,up,bullish,breakout_down_weak
2026-04-09 16:59:59.999,2026-04-09 16:59:59.999,15m,LONG,72055.9,72072.8,72445.93,71408.76,316.21,up,bullish,breakout_up_strong
2026-04-09 17:29:59.999,2026-04-09 17:29:59.999,15m,LONG,72254.6,72142.6,72506.16,71495.59,308.1,up,bullish,breakout_up_strong
2026-04-09 17:44:59.999,2026-04-09 17:44:59.999,15m,LONG,72387.5,72254.6,72608.36,71625.02,299.8,up,bullish,breakout_up_strong
2026-04-09 18:44:59.999,2026-04-09 18:44:59.999,15m,LONG,72420.3,72142.7,72488.71,71526.92,293.23,up,bullish,trend_continuation_up
2026-04-09 18:59:59.999,2026-04-09 18:59:59.999,15m,LONG,72230.1,72420.5,72768.95,71800.38,295.3,up,bullish,bearish_pressure
2026-04-09 19:14:59.999,2026-04-09 19:14:59.999,15m,LONG,72470.5,72230.2,72575.21,71616.2,292.38,up,bullish,breakout_up_strong
2026-04-09 19:44:59.999,2026-04-09 19:44:59.999,15m,LONG,72284.1,72592.1,72966.88,71925.11,317.61,up,bullish,breakout_down_weak
2026-04-09 19:59:59.999,2026-04-09 19:59:59.999,15m,LONG,71911.2,72284.1,72661.18,71613.02,319.56,up,bullish,bullish_pressure
2026-04-09 20:14:59.999,2026-04-09 20:14:59.999,15m,LONG,71775.1,71911.1,72306.44,71207.52,335.04,up,bullish,breakout_down_weak
2026-04-09 20:29:59.999,2026-04-09 20:29:59.999,15m,LONG,71748.9,71775.0,72165.62,71079.83,331.03,up,bullish,exhaustion_down
2026-04-09 22:14:59.999,2026-04-09 22:14:59.999,15m,LONG,71959.4,71932.3,72267.44,71335.87,284.01,up,bullish,trend_continuation_down
2026-04-09 22:44:59.999,2026-04-09 22:44:59.999,15m,LONG,72263.3,71833.9,72176.63,71223.96,290.45,up,bullish,breakout_up_strong
2026-04-09 23:14:59.999,2026-04-09 23:14:59.999,15m,LONG,72187.1,72124.0,72480.13,71490.2,301.81,up,bullish,breakout_down_weak
2026-04-10 00:14:59.999,2026-04-10 00:14:59.999,15m,LONG,71824.2,71926.2,72238.27,71370.82,264.46,up,bullish,exhaustion_up
2026-04-10 00:29:59.999,2026-04-10 00:29:59.999,15m,LONG,71777.2,71824.3,72128.87,71282.27,258.11,up,bullish,bullish_pressure
2026-04-10 00:44:59.999,2026-04-10 00:44:59.999,15m,LONG,71880.5,71777.2,72071.31,71253.79,249.25,up,bullish,breakout_up_strong
2026-04-10 00:59:59.999,2026-04-10 00:59:59.999,15m,LONG,71837.3,71881.7,72168.18,71371.87,242.78,up,bullish,breakout_down_weak
2026-04-10 01:14:59.999,2026-04-10 01:14:59.999,15m,LONG,71838.0,71837.3,72113.92,71345.01,234.42,up,bullish,breakout_up_strong
2026-04-10 01:59:59.999,2026-04-10 01:59:59.999,15m,LONG,72088.8,71872.7,72117.98,71436.18,207.87,up,bullish,breakout_up_strong
2026-04-10 02:44:59.999,2026-04-10 02:44:59.999,15m,LONG,72126.4,72189.9,72445.76,71734.56,216.83,up,bullish,breakout_down_weak
2026-04-10 10:59:59.999,2026-04-10 10:59:59.999,15m,LONG,72284.0,72033.9,72281.23,71593.75,209.6,up,bullish,breakout_up_strong
2026-04-10 11:29:59.999,2026-04-10 11:29:59.999,15m,LONG,72933.0,72667.3,72949.97,72164.25,239.55,up,bullish,inside_bullish_weak
2026-04-10 11:44:59.999,2026-04-10 11:44:59.999,15m,LONG,72819.1,72933.0,73234.17,72397.01,255.23,up,bullish,trend_continuation_up
2026-04-10 11:59:59.999,2026-04-10 11:59:59.999,15m,LONG,72870.6,72819.2,73137.9,72252.02,270.09,up,bullish,trend_continuation_down
2026-04-10 12:29:59.999,2026-04-10 12:29:59.999,15m,LONG,72740.5,72978.0,73299.62,72405.63,272.56,up,bullish,exhaustion_down
2026-04-10 12:44:59.999,2026-04-10 12:44:59.999,15m,LONG,72703.9,72740.4,73085.88,72125.56,292.78,up,bullish,breakout_down_weak
2026-04-10 13:14:59.999,2026-04-10 13:14:59.999,15m,LONG,72661.2,72421.1,72774.94,71791.38,299.87,up,bullish,inside_bullish_weak
2026-04-10 15:29:59.999,2026-04-10 15:29:59.999,15m,LONG,72940.0,73047.0,73374.81,72463.61,277.8,up,bullish,breakout_down_weak
2026-04-10 15:44:59.999,2026-04-10 15:44:59.999,15m,LONG,72896.9,72939.9,73268.95,72354.29,278.86,up,bullish,trend_continuation_down
2026-04-10 15:59:59.999,2026-04-10 15:59:59.999,15m,LONG,73056.7,72896.9,73211.45,72337.1,266.57,up,bullish,breakout_up_strong
2026-04-10 16:14:59.999,2026-04-10 16:14:59.999,15m,LONG,73130.2,73056.7,73364.84,72508.31,261.14,up,bullish,breakout_up_strong
2026-04-10 16:44:59.999,2026-04-10 16:44:59.999,15m,LONG,72906.3,72952.9,73252.02,72420.58,253.49,up,bullish,exhaustion_down
2026-04-10 17:44:59.999,2026-04-10 17:44:59.999,15m,LONG,73195.6,73208.4,73490.3,72706.71,238.9,up,bullish,exhaustion_up
2026-04-10 19:14:59.999,2026-04-10 19:14:59.999,15m,LONG,73114.8,73156.2,73440.09,72650.96,240.59,up,bullish,exhaustion_down
2026-04-10 20:14:59.999,2026-04-10 20:14:59.999,15m,LONG,72838.0,72834.2,73101.98,72357.64,226.93,up,bullish,breakout_down_weak
2026-04-10 20:44:59.999,2026-04-10 20:44:59.999,15m,LONG,72873.5,72855.4,73106.09,72409.26,212.45,up,bullish,exhaustion_down
2026-04-12 19:44:59.999,2026-04-12 19:44:59.999,15m,SHORT,70784.9,70636.4,70313.58,71112.35,206.94,down,bearish,exhaustion_down
2026-04-12 20:14:59.999,2026-04-12 20:14:59.999,15m,SHORT,70588.8,70875.5,70534.05,71378.91,218.88,down,bearish,breakout_down_strong
2026-04-12 20:29:59.999,2026-04-12 20:29:59.999,15m,SHORT,70684.4,70588.8,70239.03,71104.49,224.21,down,bearish,trend_continuation_up
2026-04-12 20:44:59.999,2026-04-12 20:44:59.999,15m,SHORT,70702.2,70684.3,70340.59,71191.05,220.33,down,bearish,breakout_down_strong
2026-04-12 21:29:59.999,2026-04-12 21:29:59.999,15m,SHORT,70935.4,70884.1,70535.48,71398.08,223.47,down,bearish,trend_continuation_down
2026-04-12 21:59:59.999,2026-04-12 21:59:59.999,15m,SHORT,71130.0,71023.6,70674.85,71537.78,223.55,down,bearish,breakout_up_weak
2026-04-12 22:29:59.999,2026-04-12 22:29:59.999,15m,SHORT,71061.2,71099.6,70759.18,71601.51,218.22,down,bearish,breakout_down_weak
