timestamp,tf,side,signal_price,dir,trend,momentum
2026-06-09T02:29:59,15m,HOLD,0.01,up,bullish,indecision
2026-06-09T02:29:59,15m,HOLD,0.05,down,bearish,inside_bar
2026-06-09T02:29:59,15m,HOLD,0.86,down,bearish,breakout_down_weak
2026-06-09T02:29:59,15m,HOLD,1.22,down,bearish,trend_continuation_down
2026-06-09T02:29:59,15m,HOLD,0.23,down,bearish,flat_zero_range
2026-06-09T02:29:59,15m,HOLD,1.25,down,bearish,breakout_up_strong
2026-06-09T02:29:59,15m,HOLD,0.05,down,bearish,flat_zero_range
2026-06-09T02:29:59,15m,HOLD,0.12,down,bearish,inside_bar
2026-06-09T02:29:59,15m,HOLD,0.01,down,bearish,breakout_up_weak
2026-06-09T02:29:59,15m,HOLD,0.62,down,bearish,inside_bar
2026-06-09T02:29:59,15m,HOLD,0.03,down,bearish,exhaustion_up
2026-06-09T02:29:59,15m,HOLD,0.28,down,bearish,flat_zero_range
2026-06-09T02:29:59,15m,HOLD,0.01,down,bearish,breakout_up_weak
2026-06-09T02:29:59,15m,HOLD,1.74,down,bearish,inside_bar
2026-06-09T02:29:59,15m,HOLD,0.06,range,bearish,breakout_up_strong
2026-06-09T02:29:59,15m,HOLD,0.34,down,neutral,inside_bar
2026-06-09T02:29:59,15m,HOLD,0.1,down,bearish,inside_bar
2026-06-09T02:29:59,15m,HOLD,0.02,down,bearish,inside_bar
2026-06-09T02:29:59,15m,HOLD,0.12,down,bearish,inside_bar
2026-06-09T02:29:59,15m,HOLD,0.16,down,bearish,breakout_up_strong
2026-06-09T02:29:59,15m,HOLD,2.48,down,neutral,breakout_up_weak
2026-06-09T02:29:59,15m,HOLD,0.02,down,bearish,inside_bar
2026-06-09T02:29:59,15m,HOLD,0.42,down,bearish,exhaustion_up
2026-06-09T02:29:59,15m,HOLD,0.74,down,bullish,inside_bullish_weak
2026-06-09T02:29:59,15m,HOLD,0.08,down,bearish,breakout_up_weak
2026-06-09T02:29:59,15m,HOLD,0.0,down,bearish,breakout_up_weak
2026-06-09T02:29:59,15m,HOLD,0.01,down,bearish,breakout_up_weak
2026-06-09T02:29:59,15m,HOLD,4327.44,range,bullish,breakout_up_weak
2026-06-09T02:29:59,15m,HOLD,0.04,down,bearish,inside_bar
2026-06-09T02:29:59,15m,HOLD,0.0,down,bearish,inside_bar
2026-06-09T02:29:59,15m,HOLD,0.04,down,bearish,exhaustion_down
2026-06-09T02:29:59,15m,HOLD,211.9,down,bearish,inside_bar
2026-06-09T02:29:59,15m,HOLD,0.1,down,bearish,inside_bar
2026-06-09T02:29:59,15m,HOLD,0.0,up,neutral,breakout_up_strong
2026-06-09T02:29:59,15m,HOLD,0.0,down,bearish,inside_bar
2026-06-09T02:29:59,15m,HOLD,0.13,down,bearish,inside_bar
2026-06-09T02:29:59,15m,HOLD,0.02,down,bearish,breakout_up_strong
2026-06-09T02:29:59,15m,HOLD,0.08,down,bearish,breakout_up_weak
2026-06-09T02:29:59,15m,HOLD,0.59,range,bearish,inside_bar
2026-06-09T02:29:59,15m,HOLD,0.13,down,neutral,breakout_up_weak
2026-06-09T02:29:59,15m,HOLD,0.04,down,bearish,inside_bar
2026-06-09T02:29:59,15m,HOLD,0.1,down,bearish,inside_bar
2026-06-09T02:29:59,15m,HOLD,0.08,up,bullish,breakout_down_weak
2026-06-09T02:29:59,15m,HOLD,0.35,down,bearish,breakout_up_strong
2026-06-09T02:29:59,15m,HOLD,0.36,down,bearish,breakout_up_weak
2026-06-09T02:29:59,15m,HOLD,0.0,down,bearish,flat_zero_range
2026-06-09T02:29:59,15m,HOLD,0.26,down,bearish,breakout_up_weak
2026-06-09T02:29:59,15m,HOLD,0.06,down,bearish,inside_bar
2026-06-09T02:29:59,15m,HOLD,0.02,down,bearish,flat_zero_range
2026-06-09T02:29:59,15m,HOLD,1.61,down,bearish,breakout_up_weak
2026-06-09T02:29:59,15m,HOLD,62.22,down,bearish,breakout_up_weak
2026-06-09T03:44:59,15m,HOLD,0.04,down,bearish,breakout_down_strong
2026-06-09T03:44:59,15m,HOLD,0.03,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,2.51,down,bearish,flat_zero_range
2026-06-09T03:44:59,15m,HOLD,0.03,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.83,down,bearish,inside_bar
2026-06-09T03:44:59,15m,HOLD,6.97,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.01,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.05,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,2.5,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.1,down,bearish,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,5.48,down,bearish,trend_continuation_up
2026-06-09T03:44:59,15m,HOLD,4330.82,range,bullish,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.02,down,bearish,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.35,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.25,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.14,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.08,down,bearish,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.13,down,bearish,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.12,up,bearish,flat_zero_range
2026-06-09T03:44:59,15m,HOLD,0.02,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.06,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.86,down,bearish,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,1.25,down,bearish,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.0,down,bearish,trend_continuation_down
2026-06-09T03:44:59,15m,HOLD,0.0,down,bearish,flat_zero_range
2026-06-09T03:44:59,15m,HOLD,62.01,down,bearish,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.02,down,bearish,inside_bar
2026-06-09T03:44:59,15m,HOLD,0.07,down,bearish,inside_bullish_weak
2026-06-09T03:44:59,15m,HOLD,0.08,down,neutral,trend_continuation_up
2026-06-09T03:44:59,15m,HOLD,0.02,down,bearish,trend_continuation_up
2026-06-09T03:44:59,15m,HOLD,0.02,down,bearish,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.08,down,bearish,inside_bar
2026-06-09T03:44:59,15m,HOLD,1.23,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.0,down,bearish,flat_zero_range
2026-06-09T03:44:59,15m,HOLD,0.03,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.09,down,bearish,inside_bar
2026-06-09T03:44:59,15m,HOLD,0.01,up,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.02,down,bearish,flat_zero_range
2026-06-09T03:44:59,15m,HOLD,0.26,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.0,down,bearish,flat_zero_range
2026-06-09T03:44:59,15m,HOLD,0.07,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,1.6,down,bearish,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.07,down,bearish,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.02,down,bearish,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.08,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.0,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.03,down,bearish,trend_continuation_up
2026-06-09T03:44:59,15m,HOLD,0.29,down,bearish,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.0,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.19,down,bearish,inside_bullish_weak
2026-06-09T03:44:59,15m,HOLD,0.08,up,neutral,breakout_down_strong
2026-06-09T03:44:59,15m,HOLD,0.75,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.01,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.08,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.01,down,neutral,breakout_up_weak
2026-06-09T03:44:59,15m,HOLD,0.23,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.01,down,bearish,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.05,down,bearish,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.0,down,bearish,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.36,down,bearish,inside_bar
2026-06-09T03:44:59,15m,HOLD,0.16,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.01,down,bearish,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,5.65,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.0,down,bearish,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.1,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.64,down,bearish,inside_bar
2026-06-09T03:44:59,15m,HOLD,0.2,down,bearish,bullish_pressure
2026-06-09T03:44:59,15m,HOLD,0.04,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.21,down,bearish,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.02,down,bearish,inside_bar
2026-06-09T03:44:59,15m,HOLD,0.02,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.0,down,bearish,exhaustion_up
2026-06-09T03:44:59,15m,HOLD,0.72,range,neutral,breakout_down_weak
2026-06-09T03:44:59,15m,HOLD,0.0,down,bearish,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.35,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.06,down,bearish,inside_bar
2026-06-09T03:44:59,15m,HOLD,0.08,down,bearish,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,2.06,down,bearish,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.01,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.0,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.05,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,62825.06,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.09,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.04,down,neutral,trend_continuation_down
2026-06-09T03:44:59,15m,HOLD,0.03,range,bearish,inside_bar
2026-06-09T03:44:59,15m,HOLD,0.06,down,bearish,inside_bar
2026-06-09T03:44:59,15m,HOLD,0.3,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,443.85,range,bearish,trend_continuation_up
2026-06-09T03:44:59,15m,HOLD,1.0,range,bullish,inside_bar
2026-06-09T03:44:59,15m,HOLD,0.0,range,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.09,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,36.64,down,neutral,inside_bar
2026-06-09T03:44:59,15m,HOLD,66.48,down,neutral,inside_bar
2026-06-09T03:44:59,15m,HOLD,0.16,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.05,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.1,down,bearish,inside_bar
2026-06-09T03:44:59,15m,HOLD,0.01,down,bearish,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.06,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.01,range,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.24,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.08,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.13,down,neutral,inside_bar
2026-06-09T03:44:59,15m,HOLD,0.0,down,bearish,flat_zero_range
2026-06-09T03:44:59,15m,HOLD,0.07,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,1.32,range,neutral,inside_bar
2026-06-09T03:44:59,15m,HOLD,0.12,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.1,down,bearish,inside_bar
2026-06-09T03:44:59,15m,HOLD,0.04,down,bearish,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.0,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,212.4,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.06,down,bearish,flat_zero_range
2026-06-09T03:44:59,15m,HOLD,0.04,down,bearish,inside_bar
2026-06-09T03:44:59,15m,HOLD,598.94,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.05,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.33,down,neutral,exhaustion_down
2026-06-09T03:44:59,15m,HOLD,0.76,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.05,down,bearish,breakout_up_weak
2026-06-09T03:44:59,15m,HOLD,0.0,down,bearish,inside_bar
2026-06-09T03:44:59,15m,HOLD,0.62,down,neutral,indecision
2026-06-09T03:44:59,15m,HOLD,0.59,down,bearish,breakout_up_weak
2026-06-09T03:44:59,15m,HOLD,0.05,down,bearish,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.31,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,1.74,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.05,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.17,down,bearish,indecision
2026-06-09T03:44:59,15m,HOLD,0.06,down,bearish,breakout_up_weak
2026-06-09T03:44:59,15m,HOLD,7.88,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.18,down,bearish,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.18,down,bearish,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.0,down,bearish,flat_zero_range
2026-06-09T03:44:59,15m,HOLD,1.65,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,29.1,down,neutral,inside_bar
2026-06-09T03:44:59,15m,HOLD,1.12,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.42,down,bearish,inside_bullish_weak
2026-06-09T03:44:59,15m,HOLD,0.01,up,bullish,bullish_pressure
2026-06-09T03:44:59,15m,HOLD,0.03,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.15,down,bearish,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.12,down,neutral,breakout_up_strong
2026-06-09T03:44:59,15m,HOLD,0.04,down,bearish,flat_zero_range
2026-06-09T03:59:59,15m,HOLD,6.97,down,neutral,inside_bar
2026-06-09T03:59:59,15m,HOLD,0.1,down,bearish,exhaustion_down
2026-06-09T03:59:59,15m,HOLD,0.25,down,neutral,inside_bar
2026-06-09T03:59:59,15m,HOLD,0.14,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.12,range,bearish,flat_zero_range
2026-06-09T03:59:59,15m,HOLD,1.23,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.03,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.08,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.36,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.01,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.21,down,bearish,inside_bar
2026-06-09T03:59:59,15m,HOLD,0.02,down,bearish,flat_zero_range
2026-06-09T03:59:59,15m,HOLD,0.08,down,bearish,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,2.05,down,bearish,inside_bullish_weak
2026-06-09T03:59:59,15m,HOLD,0.06,down,bearish,inside_bar
2026-06-09T03:59:59,15m,HOLD,0.3,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,1.0,range,bullish,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,36.7,down,bearish,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.06,down,neutral,trend_continuation_up
2026-06-09T03:59:59,15m,SHORT,0.01,down,neutral,flat_zero_range
2026-06-09T03:59:59,15m,HOLD,0.24,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.13,down,neutral,trend_continuation_up
2026-06-09T03:59:59,15m,HOLD,212.4,down,neutral,inside_bar
2026-06-09T03:59:59,15m,HOLD,0.04,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.05,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.62,down,neutral,inside_bar
2026-06-09T03:59:59,15m,HOLD,0.05,down,neutral,breakout_up_weak
2026-06-09T03:59:59,15m,HOLD,7.88,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.0,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.03,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.01,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.05,down,neutral,inside_bar
2026-06-09T03:59:59,15m,HOLD,4329.11,range,bullish,breakout_down_strong
2026-06-09T03:59:59,15m,HOLD,0.35,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,1.25,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.0,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.02,down,bearish,exhaustion_down
2026-06-09T03:59:59,15m,HOLD,0.07,down,bearish,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.02,down,bearish,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.08,down,bearish,inside_bullish_weak
2026-06-09T03:59:59,15m,HOLD,0.02,down,bearish,inside_bar
2026-06-09T03:59:59,15m,HOLD,0.09,down,bearish,indecision
2026-06-09T03:59:59,15m,HOLD,0.01,up,bearish,breakout_down_weak
2026-06-09T03:59:59,15m,HOLD,1.61,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.29,down,bearish,breakout_up_weak
2026-06-09T03:59:59,15m,HOLD,0.19,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.08,up,bullish,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.01,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.01,down,bearish,inside_bar
2026-06-09T03:59:59,15m,HOLD,0.0,down,bearish,flat_zero_range
2026-06-09T03:59:59,15m,HOLD,0.0,down,bearish,exhaustion_up
2026-06-09T03:59:59,15m,HOLD,0.35,down,neutral,flat_zero_range
2026-06-09T03:59:59,15m,HOLD,0.01,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.05,down,neutral,flat_zero_range
2026-06-09T03:59:59,15m,HOLD,0.0,down,neutral,breakout_up_weak
2026-06-09T03:59:59,15m,HOLD,62875.17,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.09,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.05,down,neutral,inside_bar
2026-06-09T03:59:59,15m,HOLD,0.1,down,neutral,inside_bar
2026-06-09T03:59:59,15m,HOLD,0.01,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.04,down,bearish,inside_bar
2026-06-09T03:59:59,15m,HOLD,0.31,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,1.13,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.42,down,bearish,breakout_down_strong
2026-06-09T03:59:59,15m,HOLD,0.01,up,bullish,inside_bar
2026-06-09T03:59:59,15m,HOLD,0.12,down,neutral,trend_continuation_up
2026-06-09T03:59:59,15m,HOLD,0.04,down,bearish,flat_zero_range
2026-06-09T03:59:59,15m,HOLD,2.49,down,neutral,inside_bar
2026-06-09T03:59:59,15m,HOLD,5.48,down,bearish,indecision
2026-06-09T03:59:59,15m,HOLD,0.08,down,neutral,breakout_up_weak
2026-06-09T03:59:59,15m,HOLD,0.13,down,bearish,exhaustion_down
2026-06-09T03:59:59,15m,HOLD,0.87,down,neutral,inside_bar
2026-06-09T03:59:59,15m,HOLD,0.08,down,bullish,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.26,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.07,down,neutral,breakout_up_weak
2026-06-09T03:59:59,15m,HOLD,0.07,down,bearish,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.08,down,neutral,exhaustion_up
2026-06-09T03:59:59,15m,HOLD,0.01,down,neutral,inside_bar
2026-06-09T03:59:59,15m,HOLD,0.23,down,neutral,breakout_up_weak
2026-06-09T03:59:59,15m,HOLD,0.0,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.05,down,bearish,inside_bullish_weak
2026-06-09T03:59:59,15m,HOLD,5.66,down,neutral,inside_bar
2026-06-09T03:59:59,15m,HOLD,0.0,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.2,down,bearish,exhaustion_up
2026-06-09T03:59:59,15m,HOLD,0.04,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.02,down,neutral,trend_continuation_down
2026-06-09T03:59:59,15m,HOLD,0.06,down,bearish,indecision
2026-06-09T03:59:59,15m,HOLD,0.04,down,neutral,inside_bullish_weak
2026-06-09T03:59:59,15m,HOLD,0.03,range,neutral,indecision
2026-06-09T03:59:59,15m,HOLD,447.19,range,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,66.79,down,neutral,breakout_down_strong
2026-06-09T03:59:59,15m,LONG,0.0,up,neutral,breakout_up_weak
2026-06-09T03:59:59,15m,HOLD,1.32,range,bullish,inside_bar
2026-06-09T03:59:59,15m,HOLD,0.0,down,neutral,flat_zero_range
2026-06-09T03:59:59,15m,HOLD,0.06,down,bearish,breakout_down_strong
2026-06-09T03:59:59,15m,HOLD,599.14,down,neutral,exhaustion_up
2026-06-09T03:59:59,15m,HOLD,0.59,down,neutral,flat_zero_range
2026-06-09T03:59:59,15m,HOLD,1.74,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.06,down,bearish,inside_bar
2026-06-09T03:59:59,15m,HOLD,0.18,down,bearish,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.18,down,bearish,flat_zero_range
2026-06-09T03:59:59,15m,HOLD,29.06,down,neutral,exhaustion_up
2026-06-09T03:59:59,15m,HOLD,0.03,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.15,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.03,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,2.52,down,neutral,flat_zero_range
2026-06-09T03:59:59,15m,HOLD,0.84,down,neutral,inside_bar
2026-06-09T03:59:59,15m,HOLD,0.02,down,bearish,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.02,down,bearish,inside_bar
2026-06-09T03:59:59,15m,HOLD,0.06,down,neutral,inside_bar
2026-06-09T03:59:59,15m,HOLD,0.0,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,62.09,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.0,down,bearish,inside_bar
2026-06-09T03:59:59,15m,HOLD,0.02,down,neutral,flat_zero_range
2026-06-09T03:59:59,15m,HOLD,0.0,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.02,down,bearish,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.0,down,neutral,flat_zero_range
2026-06-09T03:59:59,15m,HOLD,0.03,down,neutral,inside_bar
2026-06-09T03:59:59,15m,HOLD,0.0,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.75,down,neutral,inside_bar
2026-06-09T03:59:59,15m,HOLD,0.16,down,neutral,indecision
2026-06-09T03:59:59,15m,HOLD,0.1,down,neutral,trend_continuation_up
2026-06-09T03:59:59,15m,HOLD,0.65,down,neutral,breakout_up_weak
2026-06-09T03:59:59,15m,HOLD,0.72,range,neutral,breakout_down_weak
2026-06-09T03:59:59,15m,HOLD,0.09,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.16,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.08,down,neutral,bullish_pressure
2026-06-09T03:59:59,15m,HOLD,0.0,down,bearish,flat_zero_range
2026-06-09T03:59:59,15m,HOLD,0.07,down,neutral,trend_continuation_down
2026-06-09T03:59:59,15m,HOLD,0.12,down,neutral,inside_bar
2026-06-09T03:59:59,15m,HOLD,0.1,down,bearish,inside_bar
2026-06-09T03:59:59,15m,HOLD,0.33,down,neutral,inside_bar
2026-06-09T03:59:59,15m,HOLD,0.76,down,neutral,bullish_pressure
2026-06-09T03:59:59,15m,HOLD,0.05,down,neutral,breakout_up_weak
2026-06-09T03:59:59,15m,HOLD,0.0,down,bearish,flat_zero_range
2026-06-09T03:59:59,15m,HOLD,0.05,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.17,down,bearish,inside_bar
2026-06-09T03:59:59,15m,HOLD,1.66,down,neutral,breakout_up_strong
2026-06-09T03:59:59,15m,HOLD,0.04,down,neutral,flat_zero_range
2026-06-09T04:14:59,15m,HOLD,6.98,down,neutral,trend_continuation_down
2026-06-09T04:14:59,15m,HOLD,0.1,down,bearish,trend_continuation_down
2026-06-09T04:14:59,15m,HOLD,0.25,down,neutral,flat_zero_range
2026-06-09T04:14:59,15m,HOLD,0.14,down,neutral,breakout_up_strong
2026-06-09T04:14:59,15m,HOLD,0.12,range,neutral,flat_zero_range
2026-06-09T04:14:59,15m,HOLD,1.23,down,neutral,breakout_down_strong
2026-06-09T04:14:59,15m,HOLD,0.03,down,neutral,breakout_up_weak
2026-06-09T04:14:59,15m,HOLD,0.08,down,neutral,breakout_up_weak
2026-06-09T04:14:59,15m,HOLD,0.36,down,neutral,breakout_up_weak
2026-06-09T04:14:59,15m,HOLD,0.01,down,neutral,breakout_up_weak
2026-06-09T04:14:59,15m,HOLD,0.21,down,neutral,inside_bearish_weak
2026-06-09T04:14:59,15m,HOLD,0.02,down,bearish,breakout_down_strong
2026-06-09T04:14:59,15m,HOLD,0.08,down,neutral,breakout_up_weak
2026-06-09T04:14:59,15m,HOLD,2.06,down,neutral,breakout_up_strong
2026-06-09T04:14:59,15m,HOLD,0.06,down,bearish,breakout_up_weak
2026-06-09T04:14:59,15m,HOLD,0.3,down,neutral,trend_continuation_down
2026-06-09T04:14:59,15m,HOLD,1.0,range,bullish,inside_bar
2026-06-09T04:14:59,15m,HOLD,36.65,down,bearish,trend_continuation_down
2026-06-09T04:14:59,15m,HOLD,0.06,down,neutral,trend_continuation_down
2026-06-09T04:14:59,15m,HOLD,0.24,down,neutral,inside_bar
2026-06-09T04:14:59,15m,HOLD,0.01,down,neutral,breakout_up_weak
2026-06-09T04:14:59,15m,HOLD,0.13,down,bearish,inside_bar
2026-06-09T04:14:59,15m,HOLD,212.7,down,neutral,indecision
2026-06-09T04:14:59,15m,HOLD,0.04,down,neutral,breakout_up_strong
2026-06-09T04:14:59,15m,HOLD,0.05,down,neutral,breakout_up_weak
2026-06-09T04:14:59,15m,HOLD,0.62,down,neutral,indecision
2026-06-09T04:14:59,15m,HOLD,0.05,down,neutral,bearish_pressure
