timestamp,open,high,low,close,atr,ema100,micro,direction_5m,htf_bullish,htf_bearish,long_signal,short_signal
2026-05-05 13:53:00+00:00,81522.0,81522.0,81442.1,81448.4,150.46067262307685,80927.57460044674,bearish_pressure,up,True,False,0,0
2026-05-05 13:54:00+00:00,81448.4,81449.5,81325.4,81325.4,150.46067262307685,80927.57460044674,trend_continuation_down,up,True,False,0,0
2026-05-05 13:55:00+00:00,81325.4,81346.1,81244.2,81244.2,154.57776743571463,80934.51965786364,trend_continuation_down,up,True,False,0,0
2026-05-05 13:56:00+00:00,81244.2,81251.6,81138.0,81202.4,154.57776743571463,80934.51965786364,exhaustion_down,up,True,False,1,0
2026-05-05 13:57:00+00:00,81202.3,81313.6,81192.7,81290.1,154.57776743571463,80934.51965786364,breakout_down_weak,up,True,False,0,0
2026-05-05 13:58:00+00:00,81290.1,81333.2,81290.0,81314.1,154.57776743571463,80934.51965786364,bullish_pressure,up,True,False,0,0
2026-05-05 13:59:00+00:00,81314.2,81330.0,81272.0,81278.3,154.57776743571463,80934.51965786364,bearish_pressure,up,True,False,0,0
2026-05-05 14:00:00+00:00,81278.3,81290.2,81134.6,81241.9,161.965069761735,80943.48164483663,exhaustion_down,up,True,False,1,0
2026-05-05 14:01:00+00:00,81241.9,81241.9,81189.3,81212.2,161.965069761735,80943.48164483663,exhaustion_down,up,True,False,1,0
2026-05-05 14:02:00+00:00,81212.2,81306.4,81199.9,81294.3,161.965069761735,80943.48164483663,bullish_pressure,up,True,False,0,0
2026-05-05 14:03:00+00:00,81294.3,81330.0,81282.9,81306.0,161.965069761735,80943.48164483663,inside_bullish_weak,up,True,False,0,0
2026-05-05 14:04:00+00:00,81306.1,81392.6,81306.0,81387.1,161.965069761735,80943.48164483663,bullish_pressure,up,True,False,0,0
2026-05-05 14:05:00+00:00,81387.1,81387.3,81319.1,81319.2,164.58185049304006,80948.9513152359,bearish_pressure,up,True,False,0,0
2026-05-05 14:06:00+00:00,81319.2,81338.8,81284.0,81284.0,164.58185049304006,80948.9513152359,bearish_pressure,up,True,False,0,0
2026-05-05 14:07:00+00:00,81284.0,81300.0,81188.7,81198.7,164.58185049304006,80948.9513152359,breakout_down_weak,up,True,False,0,0
2026-05-05 14:08:00+00:00,81198.6,81300.7,81198.6,81244.4,164.58185049304006,80948.9513152359,inside_bullish_weak,up,True,False,0,0
2026-05-05 14:09:00+00:00,81244.4,81254.8,81200.0,81219.7,164.58185049304006,80948.9513152359,bearish_pressure,up,True,False,0,0
2026-05-05 14:10:00+00:00,81219.8,81288.0,81208.3,81208.3,173.090289743537,80951.06515057776,indecision,up,True,False,0,0
2026-05-05 14:11:00+00:00,81208.4,81231.1,81155.0,81208.2,173.090289743537,80951.06515057776,indecision,up,True,False,0,0
2026-05-05 14:12:00+00:00,81208.2,81299.9,81208.2,81273.7,173.090289743537,80951.06515057776,bullish_pressure,up,True,False,0,0
2026-05-05 14:13:00+00:00,81273.7,81312.0,81072.1,81191.5,173.090289743537,80951.06515057776,inside_bearish_weak,up,True,False,0,0
2026-05-05 14:14:00+00:00,81191.3,81191.3,81028.3,81055.7,173.090289743537,80951.06515057776,bearish_pressure,up,True,False,0,0
2026-05-05 14:15:00+00:00,81055.7,81055.8,80892.9,81024.1,180.44812619042764,80951.96089017029,exhaustion_down,up,True,False,1,0
2026-05-05 14:16:00+00:00,81024.1,81154.7,80989.6,81146.2,180.44812619042764,80951.96089017029,bullish_pressure,up,True,False,0,0
2026-05-05 14:17:00+00:00,81146.2,81169.0,81084.2,81132.7,180.44812619042764,80951.96089017029,indecision,up,True,False,0,0
2026-05-05 14:18:00+00:00,81132.8,81167.1,80942.0,80979.0,180.44812619042764,80951.96089017029,breakout_down_strong,up,True,False,0,0
2026-05-05 14:19:00+00:00,80979.0,81021.7,80919.2,80996.3,180.44812619042764,80951.96089017029,exhaustion_down,up,True,False,1,0
2026-05-05 14:28:00+00:00,81343.9,81371.3,81300.0,81355.1,193.1797618682769,80964.60269430045,trend_continuation_up,up,True,False,0,0
2026-05-05 14:29:00+00:00,81355.0,81418.1,81350.0,81354.4,193.1797618682769,80964.60269430045,exhaustion_up,up,True,False,0,1
2026-05-05 14:30:00+00:00,81354.4,81458.8,81351.2,81419.6,190.72406459197163,80971.83828451233,exhaustion_up,up,True,False,0,1
2026-05-05 14:31:00+00:00,81419.5,81419.6,81350.0,81397.0,190.72406459197163,80971.83828451233,trend_continuation_up,up,True,False,0,0
2026-05-05 14:32:00+00:00,81396.9,81443.0,81377.8,81424.0,190.72406459197163,80971.83828451233,trend_continuation_up,up,True,False,0,0
2026-05-05 14:33:00+00:00,81423.9,81432.8,81315.3,81315.3,190.72406459197163,80971.83828451233,bearish_pressure,up,True,False,0,0
2026-05-05 14:34:00+00:00,81315.4,81342.0,81300.0,81330.0,190.72406459197163,80971.83828451233,inside_bullish_weak,up,True,False,0,0
2026-05-05 14:35:00+00:00,81330.1,81373.7,81327.1,81345.0,200.4080599782596,80975.64742739327,inside_bullish_weak,up,True,False,0,0
2026-05-05 14:36:00+00:00,81345.0,81411.3,81334.3,81350.0,200.4080599782596,80975.64742739327,indecision,up,True,False,0,0
2026-05-05 14:37:00+00:00,81350.0,81350.1,81235.5,81265.5,200.4080599782596,80975.64742739327,bearish_pressure,up,True,False,0,0
2026-05-05 14:38:00+00:00,81265.7,81270.7,81162.0,81185.8,200.4080599782596,80975.64742739327,bearish_pressure,up,True,False,0,0
2026-05-05 14:39:00+00:00,81185.8,81200.0,81085.0,81164.2,200.4080599782596,80975.64742739327,exhaustion_down,up,True,False,1,0
2026-05-05 14:40:00+00:00,81164.1,81189.0,81100.5,81103.1,196.62891283695532,80979.8405476429,breakout_down_weak,up,True,False,0,0
2026-05-05 14:41:00+00:00,81103.0,81195.9,81071.0,81195.9,196.62891283695532,80979.8405476429,bullish_pressure,up,True,False,0,0
2026-05-05 14:42:00+00:00,81195.9,81217.4,81173.6,81186.4,196.62891283695532,80979.8405476429,inside_bearish_weak,up,True,False,0,0
2026-05-05 14:43:00+00:00,81186.3,81218.5,81184.7,81199.6,196.62891283695532,80979.8405476429,inside_bullish_weak,up,True,False,0,0
2026-05-05 14:44:00+00:00,81199.6,81218.4,81158.8,81187.4,196.62891283695532,80979.8405476429,inside_bearish_weak,up,True,False,0,0
2026-05-05 14:45:00+00:00,81187.4,81200.0,81161.4,81192.0,192.9697047771734,80983.34865561036,inside_bar,up,True,False,0,0
2026-05-05 14:46:00+00:00,81192.0,81213.8,81131.1,81131.1,192.9697047771734,80983.34865561036,bearish_pressure,up,True,False,0,0
2026-05-05 14:47:00+00:00,81131.1,81131.1,81068.4,81085.7,192.9697047771734,80983.34865561036,trend_continuation_down,up,True,False,0,0
2026-05-05 14:48:00+00:00,81085.6,81197.0,81083.8,81190.5,192.9697047771734,80983.34865561036,bullish_pressure,up,True,False,0,0
2026-05-05 14:49:00+00:00,81190.6,81208.1,81157.0,81157.0,192.9697047771734,80983.34865561036,bearish_pressure,up,True,False,0,0
2026-05-05 14:50:00+00:00,81157.1,81157.1,81113.8,81117.6,194.000440150232,80989.95363272699,bearish_pressure,up,True,False,0,0
2026-05-05 14:51:00+00:00,81117.6,81173.7,81117.6,81154.8,194.000440150232,80989.95363272699,bullish_pressure,up,True,False,0,0
2026-05-05 14:52:00+00:00,81154.8,81250.0,81109.5,81223.5,194.000440150232,80989.95363272699,bullish_pressure,up,True,False,0,0
2026-05-05 14:53:00+00:00,81223.6,81276.0,81218.7,81255.9,194.000440150232,80989.95363272699,bullish_pressure,up,True,False,0,0
2026-05-05 14:54:00+00:00,81255.9,81316.9,81255.9,81316.9,194.000440150232,80989.95363272699,breakout_up_weak,up,True,False,0,0
2026-05-05 14:55:00+00:00,81316.8,81350.0,81297.1,81297.2,187.15040871093015,80995.77831326704,inside_bearish_weak,up,True,False,0,0
2026-05-05 14:56:00+00:00,81297.2,81326.0,81288.9,81305.4,187.15040871093015,80995.77831326704,inside_bullish_weak,up,True,False,0,0
2026-05-05 14:57:00+00:00,81305.4,81305.5,81251.9,81261.1,187.15040871093015,80995.77831326704,bearish_pressure,up,True,False,0,0
2026-05-05 14:58:00+00:00,81261.0,81313.8,81261.0,81294.1,187.15040871093015,80995.77831326704,bullish_pressure,up,True,False,0,0
2026-05-05 14:59:00+00:00,81294.1,81294.2,81279.3,81284.1,187.15040871093015,80995.77831326704,bearish_pressure,up,True,False,0,0
2026-05-05 15:00:00+00:00,81284.0,81288.0,81220.1,81226.8,187.05395094586393,81003.18468330136,bearish_pressure,up,True,False,0,0
2026-05-05 15:01:00+00:00,81226.8,81236.7,81200.0,81210.0,187.05395094586393,81003.18468330136,bearish_pressure,up,True,False,0,0
2026-05-05 15:02:00+00:00,81210.0,81215.2,81184.0,81213.3,187.05395094586393,81003.18468330136,indecision,up,True,False,0,0
2026-05-05 15:03:00+00:00,81213.2,81279.3,81213.2,81279.3,187.05395094586393,81003.18468330136,bullish_pressure,up,True,False,0,0
2026-05-05 15:04:00+00:00,81279.3,81369.8,81279.2,81369.8,187.05395094586393,81003.18468330136,trend_continuation_up,up,True,False,0,0
2026-05-05 15:05:00+00:00,81369.8,81379.5,81295.1,81339.7,184.53581159258712,81009.8047885825,inside_bearish_weak,up,True,False,0,0
2026-05-05 15:06:00+00:00,81339.6,81393.7,81339.6,81393.7,184.53581159258712,81009.8047885825,trend_continuation_up,up,True,False,0,0
2026-05-05 15:07:00+00:00,81393.7,81446.9,81365.9,81366.0,184.53581159258712,81009.8047885825,inside_bearish_weak,up,True,False,0,0
2026-05-05 15:08:00+00:00,81365.9,81384.2,81344.0,81379.1,184.53581159258712,81009.8047885825,inside_bullish_weak,up,True,False,0,0
2026-05-05 15:09:00+00:00,81379.2,81395.6,81337.4,81337.5,184.53581159258712,81009.8047885825,bearish_pressure,up,True,False,0,0
2026-05-05 15:10:00+00:00,81337.4,81393.7,81311.5,81383.4,193.0761107645456,81019.80073336305,bullish_pressure,up,True,False,0,0
2026-05-05 15:11:00+00:00,81383.3,81499.0,81364.3,81498.9,193.0761107645456,81019.80073336305,breakout_up_weak,up,True,False,0,0
2026-05-05 15:12:00+00:00,81499.0,81615.6,81498.9,81567.3,193.0761107645456,81019.80073336305,exhaustion_up,up,True,False,0,1
2026-05-05 15:13:00+00:00,81567.4,81574.2,81474.0,81474.1,193.0761107645456,81019.80073336305,trend_continuation_up,up,True,False,0,0
2026-05-05 15:14:00+00:00,81474.0,81530.9,81463.4,81514.6,193.0761107645456,81019.80073336305,trend_continuation_up,up,True,False,0,0
2026-05-05 15:15:00+00:00,81514.5,81555.3,81485.1,81528.2,185.2349599956497,81029.19477824695,exhaustion_up,up,True,False,0,1
2026-05-05 15:16:00+00:00,81528.2,81528.3,81479.2,81479.2,185.2349599956497,81029.19477824695,bearish_pressure,up,True,False,0,0
2026-05-05 15:17:00+00:00,81479.2,81525.3,81472.0,81491.1,185.2349599956497,81029.19477824695,inside_bullish_weak,up,True,False,0,0
2026-05-05 15:18:00+00:00,81491.2,81527.0,81491.2,81522.5,185.2349599956497,81029.19477824695,breakout_up_weak,up,True,False,0,0
2026-05-05 15:19:00+00:00,81522.5,81522.5,81491.4,81494.2,185.2349599956497,81029.19477824695,bearish_pressure,up,True,False,0,0
2026-05-05 15:20:00+00:00,81494.3,81494.3,81470.1,81477.6,183.00389142453187,81039.89785194503,bearish_pressure,up,True,False,0,0
2026-05-05 15:21:00+00:00,81477.5,81510.0,81466.6,81485.7,183.00389142453187,81039.89785194503,indecision,up,True,False,0,0
2026-05-05 15:22:00+00:00,81485.7,81573.6,81481.5,81573.6,183.00389142453187,81039.89785194503,breakout_up_weak,up,True,False,0,0
2026-05-05 15:23:00+00:00,81573.5,81618.1,81533.9,81610.3,183.00389142453187,81039.89785194503,trend_continuation_up,up,True,False,0,0
2026-05-05 15:24:00+00:00,81610.3,81620.6,81569.7,81569.7,183.00389142453187,81039.89785194503,bearish_pressure,up,True,False,0,0
2026-05-05 15:25:00+00:00,81569.7,81620.5,81543.4,81563.7,180.72504203706575,81050.28205289661,indecision,up,True,False,0,0
2026-05-05 15:26:00+00:00,81563.7,81563.7,81527.1,81563.6,180.72504203706575,81050.28205289661,indecision,up,True,False,0,0
2026-05-05 15:27:00+00:00,81563.5,81563.5,81492.9,81519.9,180.72504203706575,81050.28205289661,bearish_pressure,up,True,False,0,0
2026-05-05 15:28:00+00:00,81519.8,81519.9,81472.1,81486.4,180.72504203706575,81050.28205289661,bearish_pressure,up,True,False,0,0
2026-05-05 15:29:00+00:00,81486.5,81564.4,81469.4,81564.3,180.72504203706575,81050.28205289661,bullish_pressure,up,True,False,0,0
2026-05-05 15:30:00+00:00,81564.4,81614.7,81564.4,81580.0,176.72325332013227,81060.36953699768,inside_bullish_weak,up,True,False,0,0
2026-05-05 15:31:00+00:00,81580.0,81604.0,81554.7,81570.4,176.72325332013227,81060.36953699768,indecision,up,True,False,0,0
2026-05-05 15:32:00+00:00,81570.3,81580.0,81490.0,81501.3,176.72325332013227,81060.36953699768,bearish_pressure,up,True,False,0,0
2026-05-05 15:33:00+00:00,81501.3,81554.9,81495.7,81551.0,176.72325332013227,81060.36953699768,bullish_pressure,up,True,False,0,0
2026-05-05 15:34:00+00:00,81550.9,81564.4,81516.8,81559.7,176.72325332013227,81060.36953699768,indecision,up,True,False,0,0
2026-05-05 15:35:00+00:00,81559.7,81623.1,81559.7,81614.6,170.7287352258373,81070.21766497791,bullish_pressure,up,True,False,0,0
2026-05-05 15:36:00+00:00,81614.7,81620.0,81555.1,81586.3,170.7287352258373,81070.21766497791,inside_bearish_weak,up,True,False,0,0
2026-05-05 15:37:00+00:00,81586.4,81600.0,81570.0,81596.5,170.7287352258373,81070.21766497791,inside_bar,up,True,False,0,0
2026-05-05 15:38:00+00:00,81596.5,81623.1,81594.7,81598.5,170.7287352258373,81070.21766497791,indecision,up,True,False,0,0
2026-05-05 15:39:00+00:00,81598.4,81598.5,81530.3,81557.7,170.7287352258373,81070.21766497791,bearish_pressure,up,True,False,0,0
2026-05-05 15:40:00+00:00,81557.8,81585.0,81553.1,81567.8,164.04096842399218,81080.34800824567,inside_bar,up,True,False,0,0
2026-05-05 15:41:00+00:00,81567.9,81573.9,81528.0,81563.2,164.04096842399218,81080.34800824567,indecision,up,True,False,0,0
2026-05-05 15:42:00+00:00,81563.2,81571.6,81520.0,81525.3,164.04096842399218,81080.34800824567,bearish_pressure,up,True,False,0,0
2026-05-05 15:43:00+00:00,81525.3,81556.9,81507.9,81530.0,164.04096842399218,81080.34800824567,indecision,up,True,False,0,0
2026-05-05 15:44:00+00:00,81530.1,81581.9,81530.0,81581.8,164.04096842399218,81080.34800824567,bullish_pressure,up,True,False,0,0
2026-05-05 15:45:00+00:00,81581.8,81586.0,81535.3,81568.0,159.85232782227806,81090.69161204278,inside_bearish_weak,up,True,False,0,0
2026-05-05 15:46:00+00:00,81568.1,81630.7,81568.0,81630.6,159.85232782227806,81090.69161204278,bullish_pressure,up,True,False,0,0
2026-05-05 15:47:00+00:00,81630.7,81640.7,81584.4,81593.8,159.85232782227806,81090.69161204278,bearish_pressure,up,True,False,0,0
2026-05-05 15:48:00+00:00,81593.8,81630.0,81579.2,81615.9,159.85232782227806,81090.69161204278,inside_bullish_weak,up,True,False,0,0
2026-05-05 15:49:00+00:00,81615.9,81633.0,81581.8,81602.7,159.85232782227806,81090.69161204278,inside_bearish_weak,up,True,False,0,0
2026-05-05 15:50:00+00:00,81602.6,81602.6,81523.0,81523.0,157.19859012068656,81099.09177814095,bearish_pressure,up,True,False,0,0
2026-05-05 15:51:00+00:00,81523.0,81588.0,81523.0,81550.8,157.19859012068656,81099.09177814095,inside_bar,up,True,False,0,0
2026-05-05 15:52:00+00:00,81550.9,81555.8,81500.0,81500.1,157.19859012068656,81099.09177814095,bearish_pressure,up,True,False,0,0
2026-05-05 15:53:00+00:00,81500.0,81530.0,81480.0,81490.3,157.19859012068656,81099.09177814095,indecision,up,True,False,0,0
2026-05-05 15:54:00+00:00,81490.4,81530.0,81490.2,81514.9,157.19859012068656,81099.09177814095,bullish_pressure,up,True,False,0,0
2026-05-05 15:55:00+00:00,81514.9,81515.0,81478.3,81500.0,151.10583368349424,81106.80679243519,inside_bearish_weak,up,True,False,0,0
2026-05-05 15:56:00+00:00,81500.0,81544.0,81500.0,81532.8,151.10583368349424,81106.80679243519,bullish_pressure,up,True,False,0,0
2026-05-05 15:57:00+00:00,81532.8,81532.8,81476.0,81508.1,151.10583368349424,81106.80679243519,inside_bearish_weak,up,True,False,0,0
2026-05-05 15:58:00+00:00,81508.1,81510.9,81474.0,81499.5,151.10583368349424,81106.80679243519,inside_bearish_weak,up,True,False,0,0
2026-05-05 15:59:00+00:00,81499.5,81499.6,81472.1,81488.7,151.10583368349424,81106.80679243519,inside_bearish_weak,up,True,False,0,0
2026-05-05 16:00:00+00:00,81488.7,81556.6,81472.6,81486.3,148.4911312775304,81115.08190545629,indecision,up,True,False,0,0
2026-05-05 16:01:00+00:00,81486.3,81518.6,81479.9,81500.1,148.4911312775304,81115.08190545629,inside_bar,up,True,False,0,0
2026-05-05 16:02:00+00:00,81500.0,81500.1,81442.1,81456.8,148.4911312775304,81115.08190545629,bearish_pressure,up,True,False,0,0
2026-05-05 16:03:00+00:00,81456.8,81508.9,81445.1,81477.6,148.4911312775304,81115.08190545629,inside_bullish_weak,up,True,False,0,0
2026-05-05 16:04:00+00:00,81477.6,81540.0,81477.6,81524.7,148.4911312775304,81115.08190545629,bullish_pressure,up,True,False,0,0
2026-05-05 16:05:00+00:00,81524.6,81541.1,81508.7,81531.9,148.1774790434215,81121.39711524923,inside_bullish_weak,up,True,False,0,0
2026-05-05 16:06:00+00:00,81532.0,81578.1,81483.0,81549.6,148.1774790434215,81121.39711524923,indecision,up,True,False,0,0
2026-05-05 16:07:00+00:00,81549.7,81552.8,81503.7,81503.7,148.1774790434215,81121.39711524923,bearish_pressure,up,True,False,0,0
2026-05-05 16:08:00+00:00,81503.7,81523.9,81475.2,81475.3,148.1774790434215,81121.39711524923,bearish_pressure,up,True,False,0,0
2026-05-05 16:09:00+00:00,81475.2,81485.2,81434.0,81434.0,148.1774790434215,81121.39711524923,bearish_pressure,up,True,False,0,0
2026-05-05 16:10:00+00:00,81434.0,81443.0,81378.8,81417.5,144.80051625460527,81126.98133078884,inside_bearish_weak,up,True,False,0,0
2026-05-05 16:11:00+00:00,81417.5,81454.8,81417.5,81419.8,144.80051625460527,81126.98133078884,indecision,up,True,False,0,0
2026-05-05 16:12:00+00:00,81419.8,81479.7,81419.7,81449.6,144.80051625460527,81126.98133078884,bullish_pressure,up,True,False,0,0
2026-05-05 16:13:00+00:00,81449.6,81460.2,81440.0,81450.9,144.80051625460527,81126.98133078884,inside_bar,up,True,False,0,0
2026-05-05 16:14:00+00:00,81450.9,81451.0,81384.2,81403.4,144.80051625460527,81126.98133078884,bearish_pressure,up,True,False,0,0
2026-05-05 16:15:00+00:00,81403.4,81408.2,81362.2,81394.3,141.00762223641897,81133.09853215936,indecision,up,True,False,0,0
2026-05-05 16:16:00+00:00,81394.3,81426.1,81386.5,81407.9,141.00762223641897,81133.09853215936,inside_bullish_weak,up,True,False,0,0
2026-05-05 16:17:00+00:00,81408.0,81416.4,81380.1,81380.2,141.00762223641897,81133.09853215936,bearish_pressure,up,True,False,0,0
2026-05-05 16:18:00+00:00,81380.1,81423.4,81380.1,81420.1,141.00762223641897,81133.09853215936,bullish_pressure,up,True,False,0,0
2026-05-05 16:19:00+00:00,81420.1,81453.9,81420.0,81435.9,141.00762223641897,81133.09853215936,bullish_pressure,up,True,False,0,0
2026-05-05 16:20:00+00:00,81435.8,81454.0,81411.7,81454.0,141.28564921953148,81138.79955132453,inside_bullish_weak,up,True,False,0,0
2026-05-05 16:21:00+00:00,81454.0,81511.5,81453.9,81491.5,141.28564921953148,81138.79955132453,bullish_pressure,up,True,False,0,0
2026-05-05 16:22:00+00:00,81491.5,81491.5,81451.4,81451.4,141.28564921953148,81138.79955132453,bearish_pressure,up,True,False,0,0
2026-05-05 16:23:00+00:00,81451.4,81463.5,81408.9,81409.0,141.28564921953148,81138.79955132453,bearish_pressure,up,True,False,0,0
2026-05-05 16:24:00+00:00,81408.9,81428.0,81366.6,81421.0,141.28564921953148,81138.79955132453,indecision,up,True,False,0,0
2026-05-05 16:25:00+00:00,81421.0,81421.0,81383.0,81390.1,141.44381713242208,81143.39956020919,bearish_pressure,up,True,False,0,0
2026-05-05 16:26:00+00:00,81390.0,81411.4,81383.9,81401.1,141.44381713242208,81143.39956020919,inside_bar,up,True,False,0,0
2026-05-05 16:27:00+00:00,81400.9,81400.9,81335.5,81337.0,141.44381713242208,81143.39956020919,bearish_pressure,up,True,False,0,0
2026-05-05 16:28:00+00:00,81337.1,81345.0,81277.5,81341.8,141.44381713242208,81143.39956020919,indecision,up,True,False,0,0
2026-05-05 16:29:00+00:00,81341.9,81380.0,81341.8,81371.1,141.44381713242208,81143.39956020919,bullish_pressure,up,True,False,0,0
2026-05-05 16:30:00+00:00,81371.0,81371.1,81318.0,81358.3,144.13354448010665,81144.52036099712,inside_bearish_weak,up,True,False,0,0
2026-05-05 16:31:00+00:00,81358.3,81360.1,81228.0,81288.5,144.13354448010665,81144.52036099712,exhaustion_down,up,True,False,1,0
2026-05-05 16:39:00+00:00,81024.4,81084.7,81010.0,81083.7,151.5025770172421,81143.31599741301,trend_continuation_down,up,False,True,0,0
2026-05-05 16:40:00+00:00,81083.6,81083.7,81004.0,81004.1,147.8238215160105,81141.03647271177,bearish_pressure,neutral,False,True,0,0
2026-05-05 16:41:00+00:00,81004.1,81085.9,81000.0,81056.3,147.8238215160105,81141.03647271177,trend_continuation_down,neutral,False,True,0,0
2026-05-05 16:42:00+00:00,81056.2,81100.0,81047.6,81073.9,147.8238215160105,81141.03647271177,trend_continuation_down,neutral,False,True,0,0
2026-05-05 16:43:00+00:00,81073.8,81073.8,81011.7,81036.4,147.8238215160105,81141.03647271177,exhaustion_down,neutral,False,True,0,0
2026-05-05 16:44:00+00:00,81036.5,81053.0,81000.0,81028.2,147.8238215160105,81141.03647271177,exhaustion_down,neutral,False,True,0,0
2026-05-05 16:45:00+00:00,81028.2,81100.0,81009.5,81087.8,146.64354855058141,81140.74466137095,bullish_pressure,neutral,False,True,0,0
2026-05-05 16:46:00+00:00,81087.8,81108.0,81087.8,81094.4,146.64354855058141,81140.74466137095,inside_bullish_weak,neutral,False,True,0,0
2026-05-05 16:47:00+00:00,81094.4,81127.1,81094.3,81116.4,146.64354855058141,81140.74466137095,bullish_pressure,neutral,False,True,0,0
2026-05-05 16:48:00+00:00,81116.4,81140.8,81111.0,81132.2,146.64354855058141,81140.74466137095,bullish_pressure,neutral,False,True,0,0
2026-05-05 16:49:00+00:00,81132.2,81132.3,81116.2,81126.3,146.64354855058141,81140.74466137095,inside_bar,neutral,False,True,0,0
2026-05-05 16:50:00+00:00,81126.4,81189.3,81126.3,81180.3,144.51186651125437,81142.26654926459,bullish_pressure,neutral,True,False,0,0
2026-05-05 16:51:00+00:00,81180.2,81200.0,81166.6,81174.9,144.51186651125437,81142.26654926459,indecision,neutral,True,False,0,0
2026-05-05 16:52:00+00:00,81174.9,81233.3,81174.9,81225.3,144.51186651125437,81142.26654926459,bullish_pressure,neutral,True,False,0,0
2026-05-05 16:53:00+00:00,81225.4,81243.1,81172.6,81182.5,144.51186651125437,81142.26654926459,bearish_pressure,neutral,True,False,0,0
2026-05-05 16:54:00+00:00,81182.5,81220.6,81182.5,81217.6,144.51186651125437,81142.26654926459,bullish_pressure,neutral,True,False,0,0
2026-05-05 16:55:00+00:00,81217.7,81217.7,81194.5,81196.0,138.88244747473598,81144.41374630886,bearish_pressure,neutral,True,False,0,0
2026-05-05 16:56:00+00:00,81196.0,81220.0,81196.0,81219.9,138.88244747473598,81144.41374630886,bullish_pressure,neutral,True,False,0,0
2026-05-05 16:57:00+00:00,81220.0,81220.0,81200.0,81202.8,138.88244747473598,81144.41374630886,bearish_pressure,neutral,True,False,0,0
2026-05-05 16:58:00+00:00,81202.8,81215.0,81185.0,81185.1,138.88244747473598,81144.41374630886,bearish_pressure,neutral,True,False,0,0
2026-05-05 16:59:00+00:00,81185.1,81250.7,81185.0,81250.7,138.88244747473598,81144.41374630886,bullish_pressure,neutral,True,False,0,0
2026-05-05 17:00:00+00:00,81250.6,81250.7,81226.1,81237.1,139.1765583693977,81147.37585034235,bearish_pressure,neutral,True,False,0,0
2026-05-05 17:01:00+00:00,81237.1,81237.2,81187.0,81193.2,139.1765583693977,81147.37585034235,bearish_pressure,neutral,True,False,0,0
2026-05-05 17:02:00+00:00,81193.2,81262.8,81193.1,81261.0,139.1765583693977,81147.37585034235,bullish_pressure,neutral,True,False,0,0
2026-05-05 17:03:00+00:00,81261.0,81305.8,81244.0,81305.8,139.1765583693977,81147.37585034235,trend_continuation_up,neutral,True,False,0,0
2026-05-05 17:04:00+00:00,81305.8,81330.0,81284.5,81294.0,139.1765583693977,81147.37585034235,inside_bearish_weak,neutral,True,False,0,0
2026-05-05 17:05:00+00:00,81294.0,81300.0,81275.0,81293.3,141.1425184858691,81147.94266518706,indecision,neutral,True,False,0,0
2026-05-05 17:06:00+00:00,81293.3,81293.4,81247.5,81247.8,141.1425184858691,81147.94266518706,bearish_pressure,neutral,True,False,0,0
2026-05-05 17:07:00+00:00,81247.8,81258.4,81205.6,81205.6,141.1425184858691,81147.94266518706,bearish_pressure,neutral,True,False,0,0
